"Fecha Hora (YYYY-MM-DD HH:MM)","Velocidad de viento en 20.0 metros [mean,m/s]","Velocidad de viento en 20.0 metros [max,m/s]","Velocidad de viento en 20.0 metros [sig,m/s]","Velocidad de viento en 10.0 metros [mean,m/s]","Velocidad de viento en 10.0 metros [max,m/s]","Velocidad de viento en 10.0 metros [sig,m/s]","Dirección del viento en 10.0 metros [mean,grados]","Dirección del viento en 10.0 metros [sig,grados]","Humedad Relativa [mean,%]","Temperatura [mean,C]","Presión Atmosférica [mean,hPa]"
"2009-08-18 05:00",5.70,,,5.70,,,53.00,,70.0,8.35,
"2009-08-18 05:10",5.30,,,5.00,,,53.00,,65.0,8.55,
"2009-08-18 05:20",4.80,,,4.80,,,47.00,,60.0,8.95,
"2009-08-18 05:30",5.40,,,5.30,,,55.00,,54.0,9.35,
"2009-08-18 05:40",5.60,,,5.40,,,64.00,,52.0,9.75,
"2009-08-18 05:50",6.20,,,5.30,,,73.00,,49.0,9.95,
"2009-08-18 06:00",6.50,,,5.10,,,72.00,,51.0,9.75,
"2009-08-18 06:10",4.20,,,3.00,,,53.00,,52.0,9.55,
"2009-08-18 06:20",3.50,,,2.30,,,72.00,,49.0,9.45,
"2009-08-18 06:30",2.10,,,1.90,,,32.00,,36.0,10.65,
"2009-08-18 06:40",1.80,,,2.10,,,40.00,,40.0,10.35,
"2009-08-18 06:50",1.10,,,1.30,,,13.00,,36.0,10.95,
"2009-08-18 07:00",1.70,,,1.30,,,316.00,,36.0,11.25,
"2009-08-18 07:10",1.40,,,1.00,,,324.00,,32.0,11.25,
"2009-08-18 07:20",1.30,,,1.20,,,276.00,,27.0,12.15,
"2009-08-18 07:30",3.00,,,3.00,,,186.00,,22.0,13.05,
"2009-08-18 07:40",6.20,,,3.80,,,110.00,,21.0,13.55,
"2009-08-18 07:50",6.50,,,4.00,,,103.00,,18.0,14.65,
"2009-08-18 08:00",6.30,,,4.00,,,114.00,,18.0,14.95,
"2009-08-18 08:10",5.20,,,3.40,,,109.00,,18.0,15.05,
"2009-08-18 08:20",5.50,,,3.80,,,103.00,,15.0,15.75,
"2009-08-18 08:30",3.60,,,2.80,,,121.00,,15.0,16.35,
"2009-08-18 08:40",4.80,,,4.90,,,170.00,,14.0,16.35,
"2009-08-18 08:50",5.00,,,5.10,,,172.00,,15.0,15.65,
"2009-08-18 09:00",4.70,,,4.90,,,170.00,,15.0,16.35,
"2009-08-18 09:10",3.80,,,4.00,,,259.00,,14.0,16.75,
"2009-08-18 09:20",3.50,,,3.60,,,269.00,,58.0,12.65,
"2009-08-18 09:30",3.80,,,3.80,,,259.00,,56.0,12.85,
"2009-08-18 09:40",4.40,,,4.20,,,275.00,,61.0,13.25,
"2009-08-18 09:50",5.50,,,5.30,,,269.00,,68.0,12.75,
"2009-08-18 10:00",5.60,,,5.40,,,265.00,,78.0,11.35,
"2009-08-18 10:10",5.50,,,5.20,,,270.00,,80.0,11.35,
"2009-08-18 10:20",5.60,,,5.30,,,265.00,,81.0,11.35,
"2009-08-18 10:30",6.10,,,5.80,,,262.00,,80.0,11.45,
"2009-08-18 10:40",6.60,,,6.40,,,263.00,,81.0,11.35,
"2009-08-18 10:50",6.50,,,6.20,,,263.00,,79.0,11.05,
"2009-08-18 11:00",6.20,,,5.80,,,265.00,,81.0,11.25,
"2009-08-18 11:10",5.90,,,5.60,,,265.00,,76.0,11.85,
"2009-08-18 11:20",6.40,,,6.10,,,263.00,,74.0,12.45,
"2009-08-18 11:30",6.80,,,6.50,,,268.00,,75.0,12.15,
"2009-08-18 11:40",7.70,,,7.40,,,266.00,,75.0,12.35,
"2009-08-18 11:50",7.80,,,7.40,,,265.00,,79.0,11.85,
"2009-08-18 12:00",7.40,,,7.10,,,265.00,,81.0,11.75,
"2009-08-18 12:10",7.30,,,7.00,,,269.00,,80.0,11.95,
"2009-08-18 12:20",7.50,,,7.10,,,268.00,,78.0,12.15,
"2009-08-18 12:30",7.20,,,6.80,,,271.00,,77.0,12.45,
"2009-08-18 12:40",7.10,,,6.80,,,271.00,,76.0,12.55,
"2009-08-18 12:50",7.80,,,7.40,,,264.00,,71.0,13.25,
"2009-08-18 13:00",8.10,,,7.70,,,266.00,,74.0,12.75,
"2009-08-18 13:10",8.70,,,8.30,,,263.00,,75.0,12.65,
"2009-08-18 13:20",8.70,,,8.30,,,264.00,,76.0,12.35,
"2009-08-18 13:30",8.30,,,7.90,,,265.00,,77.0,12.25,
"2009-08-18 13:40",8.50,,,8.20,,,263.00,,77.0,12.45,
"2009-08-18 13:50",8.20,,,7.90,,,263.00,,75.0,12.65,
"2009-08-18 14:00",8.20,,,7.80,,,265.00,,71.0,12.85,
"2009-08-18 14:10",8.50,,,8.10,,,267.00,,75.0,12.85,
"2009-08-18 14:20",9.10,,,8.70,,,265.00,,76.0,12.55,
"2009-08-18 14:30",9.30,,,8.90,,,265.00,,79.0,12.25,
"2009-08-18 14:40",9.10,,,8.60,,,272.00,,81.0,11.95,
"2009-08-18 14:50",9.10,,,8.50,,,272.00,,79.0,12.25,
"2009-08-18 15:00",9.00,,,8.40,,,271.00,,79.0,12.35,
"2009-08-18 15:10",9.20,,,8.90,,,263.00,,79.0,12.55,
"2009-08-18 15:20",9.50,,,9.00,,,264.00,,83.0,11.85,
